speakercode,sentencecode,gender,label,F1,F2,Lang,level,tStart,tEnd,dur
hen010,p01_006,m,ax,399.6407501441127,1176.2403168914625,L1,null,1.73,1.76,0.030000000000000027
hen010,p01_006,m,ax,612.0131622064891,1077.8127893561752,L1,null,1.86,1.94,0.07999999999999985
hen010,p01_006,m,ax,478.2344980145328,1778.533903861866,L1,null,2,2.03,0.029999999999999805
hen010,p01_006,m,sil,627.1325469173737,1765.5314425215051,L1,null,2.24,9.99,7.75
hen010,p01_007,m,sil,910.8270118253636,1890.457364697999,L1,null,0,0.81,0.81
hen010,p01_007,m,ax,488.5929217951652,875.418365510281,L1,null,1.19,1.22,0.030000000000000027
hen010,p01_007,m,ax,481.2392864874407,1616.3907229298825,L1,null,1.28,1.31,0.030000000000000027
hen010,p01_007,m,uw,247.8963782189469,1295.1113171129396,L1,null,1.56,1.67,0.10999999999999988
hen010,p01_007,m,ax,371.53351208850745,1189.47603088793,L1,null,1.73,1.76,0.030000000000000027
hen010,p01_007,m,ax,429.28029638383276,791.7455392187972,L1,null,1.9,1.96,0.06000000000000005
hen010,p01_007,m,ey,332.94199909220066,2106.807488628352,L1,null,2.09,2.19,0.10000000000000009
hen010,p01_007,m,iy,290.75276023888085,2176.5319529505246,L1,null,2.25,2.52,0.27
hen010,p01_007,m,sil,600.3762500569708,1693.587426398261,L1,null,2.52,9.9699998,7.4499998000000005
hen010,p01_008,m,sil,535.7829143677822,1748.4204465292773,L1,null,0,0.84,0.84
hen010,p01_008,m,aw,564.8221823963947,938.4015171863375,L1,null,0.93,1.05,0.12
hen010,p01_008,m,ae,907.1815957315214,1534.4192977242096,L1,null,1.27,1.53,0.26
hen010,p01_008,m,ax,318.6839423523721,1579.8856367878366,L1,null,1.74,1.77,0.030000000000000027
hen010,p01_008,m,ey,451.64438403964766,2302.3440237520117,L1,null,2.06,2.12,0.06000000000000005
hen010,p01_008,m,ih,427.6852832805087,1806.1525863443687,L1,null,2.17,2.31,0.14000000000000012
hen010,p01_008,m,sil,697.4185274782116,1835.148508648309,L1,null,3.33,9.9899998,6.6599998
hen010,p01_009,m,sil,705.5853025832399,1827.8495512953486,L1,null,0,1.41,1.41
hen010,p01_009,m,uw,273.8055980953461,2111.4238578703107,L1,null,1.5,1.53,0.030000000000000027
hen010,p01_009,m,ih,449.89828376319946,1800.2371877849348,L1,null,1.65,1.72,0.07000000000000006
hen010,p01_009,m,aa,626.9500650481342,1054.4594000968802,L1,null,1.94,2,0.06000000000000005
hen010,p01_009,m,ih,393.3887838614134,1507.964914872966,L1,null,2.06,2.09,0.029999999999999805
hen010,p01_009,m,uw,293.2678932845469,1703.999579716563,L1,null,2.37,2.46,0.08999999999999986
hen010,p01_009,m,ow,552.2445879906254,668.5142895035575,L1,null,3.04,3.13,0.08999999999999986
hen010,p01_009,m,uw,332.9998349915247,1066.205302968357,L1,null,3.31,3.54,0.22999999999999998
hen010,p01_009,m,sil,643.6277891255954,1724.11604879713,L1,null,3.54,9.9899998,6.4499998
hen010,p01_010,m,sil,792.0133980882051,1854.4856244039788,L1,null,0,1.8,1.8
hen010,p01_010,m,ey,338.8860800523308,1908.5297104861552,L1,null,1.87,1.96,0.08999999999999986
hen010,p01_010,m,uh,378.74967608853547,1683.32560968559,L1,null,2.1,2.15,0.04999999999999982
hen010,p01_010,m,ax,369.99132125772775,2176.0554608774673,L1,null,2.22,2.25,0.029999999999999805
hen010,p01_010,m,iy,270.8745115203005,2111.4220093265158,L1,null,2.59,2.66,0.07000000000000028
hen010,p01_010,m,ax,436.64527389796586,797.8618690220995,L1,null,2.78,2.81,0.03000000000000025
hen010,p01_010,m,uh,289.8670537815699,1764.2486133990494,L1,null,3.26,3.3,0.040000000000000036
hen010,p01_010,m,ey,482.53806790388705,1747.1573509119166,L1,null,3.42,3.61,0.18999999999999995
hen010,p01_010,m,sil,625.3800266619389,1754.0068867161813,L1,null,3.61,9.9700001,6.360000100000001
hen010,p01_011,m,sil,764.6967948675771,1839.525346127198,L1,null,0,1.54,1.54
hen010,p01_011,m,ax,526.787809530469,1036.0119265312767,L1,null,1.67,1.7,0.030000000000000027
hen010,p01_011,m,ih,378.6903094625345,1526.43122992926,L1,null,1.76,1.79,0.030000000000000027
hen010,p01_011,m,ao,413.73932332629437,1770.259227603928,L1,null,1.88,1.91,0.030000000000000027
hen010,p01_011,m,ey,360.3721795701508,1776.834878982989,L1,null,2.04,2.11,0.06999999999999984
hen010,p01_011,m,ih,327.1325721989033,1529.6905906923646,L1,null,2.23,2.26,0.029999999999999805
hen010,p01_011,m,ax,635.7247493252271,1043.4278679207914,L1,null,2.38,2.44,0.06000000000000005
hen010,p01_011,m,eh,531.0318565788616,1398.5577277434204,L1,null,3.16,3.22,0.06000000000000005
hen010,p01_011,m,ow,213.85949109198503,908.7422660513258,L1,null,3.3,3.72,0.4200000000000004
hen010,p01_011,m,iy,335.70596743158933,2294.72038298941,L1,null,3.97,4.07,0.10000000000000009
hen010,p01_011,m,ao,451.89627741915837,719.5998954136438,L1,null,4.22,4.38,0.16000000000000014
hen010,p01_011,m,ay,478.91122020810434,1596.5797356222736,L1,null,4.56,4.69,0.13000000000000078
hen010,p01_011,m,sil,612.1070851324922,1700.964409511499,L1,null,5.23,9.9900002,4.7600002
hen010,p01_012,m,sil,721.7870276173975,1773.2004262246278,L1,null,0,1.3,1.3
hen010,p01_012,m,ay,515.7502803996957,1396.1454815485922,L1,null,1.3,1.47,0.16999999999999993
hen010,p01_012,m,ow,426.36094379506585,909.5489395422868,L1,null,1.57,1.71,0.1399999999999999
hen010,p01_012,m,ax,420.4161748629297,1445.3126540575292,L1,null,1.77,1.81,0.040000000000000036
hen010,p01_012,m,uw,328.57597250330514,1337.8965474213596,L1,null,2.08,2.13,0.04999999999999982
hen010,p01_012,m,sil,643.1808509997425,1747.2005459722802,L1,null,2.44,9.9900002,7.550000200000001
hen010,p01_013,m,sil,673.1556947047772,1882.9134266309954,L1,null,0,1.09,1.09
hen010,p01_013,m,iy,276.4917526937735,2127.6727289759506,L1,null,1.37,1.43,0.05999999999999983
hen010,p01_013,m,ih,297.664912783952,2125.125906053765,L1,null,1.43,1.48,0.050000000000000044
hen010,p01_013,m,uw,289.75997924154507,1966.2797231592617,L1,null,1.71,1.76,0.050000000000000044
hen010,p01_013,m,ax,263.0260340375738,1314.437813407896,L1,null,1.87,1.9,0.029999999999999805
hen010,p01_013,m,ax,414.3316108551169,813.0263735046304,L1,null,1.93,1.96,0.030000000000000027
hen010,p01_013,m,iy,303.504732927678,2055.5967554161602,L1,null,1.99,2.03,0.039999999999999813
hen010,p01_013,m,eh,502.19429756219137,1694.984830804991,L1,null,2.14,2.19,0.04999999999999982
hen010,p01_013,m,iy,337.9991099197965,1955.3613643211013,L1,null,2.34,2.37,0.03000000000000025
hen010,p01_013,m,ax,669.9111608991417,1101.8910480413474,L1,null,2.53,2.6,0.07000000000000028
hen010,p01_013,m,iy,365.2789051839424,2163.2767251981586,L1,null,2.65,2.9,0.25
hen010,p01_013,m,sil,686.5851406511415,1803.4496440641649,L1,null,2.9,9.9700002,7.070000199999999
hen010,p01_014,m,sil,380.4721823903549,1702.7606850905286,L1,null,0,2,2
hen010,p01_014,m,ih,309.290183760563,2058.522266148131,L1,null,2.15,2.19,0.040000000000000036
hen010,p01_014,m,uw,360.84106657155513,1549.2502310029374,L1,null,2.32,2.42,0.10000000000000009
hen010,p01_014,m,ih,342.6008217827955,1870.076479384206,L1,null,2.48,2.51,0.029999999999999805
hen010,p01_014,m,ax,276.42620272841367,1547.9478312847018,L1,null,2.78,2.81,0.03000000000000025
hen010,p01_014,m,ae,796.4907386861443,1511.8568336671947,L1,null,2.94,3.17,0.22999999999999998
hen010,p01_014,m,sil,588.931377069216,1749.3671092951704,L1,null,3.37,9.9899999,6.619999900000001
hen010,p01_015,m,sil,559.3692775529778,1718.3783373670828,L1,null,0,1.26,1.26
hen010,p01_015,m,aa,507.73375027418166,1359.0799322284174,L1,null,1.26,1.34,0.08000000000000007
hen010,p01_015,m,uw,308.33428209208614,1725.222636963361,L1,null,1.47,1.53,0.06000000000000005
hen010,p01_015,m,ax,645.726270441382,1536.9654123756059,L1,null,1.67,1.7,0.030000000000000027
hen010,p01_015,m,ih,504.03455780740904,1756.711931778958,L1,null,1.73,1.78,0.050000000000000044
hen010,p01_015,m,ax,528.2849161480228,1253.4442721385076,L1,null,1.96,2,0.040000000000000036
hen010,p01_015,m,sil,602.365916314877,1747.8290487633399,L1,null,2.23,9.9900002,7.7600002
hen010,p01_016,m,sil,664.5815687085969,1796.114880964521,L1,null,0,1.05,1.05
hen010,p01_016,m,uw,259.6364032650169,2053.6440105720003,L1,null,1.16,1.19,0.030000000000000027
hen010,p01_016,m,ey,361.4846791996359,2089.5106149461412,L1,null,1.32,1.43,0.10999999999999988
hen010,p01_016,m,ih,414.98758395128505,1949.7353560109304,L1,null,1.49,1.53,0.040000000000000036
hen010,p01_016,m,ay,577.199703611685,1364.115718838559,L1,null,1.64,1.74,0.10000000000000009
hen010,p01_016,m,ih,425.7487101984125,1721.627859690143,L1,null,1.94,1.99,0.050000000000000044
hen010,p01_016,m,sil,529.178026384638,1717.8730881753006,L1,null,2.37,9.9600002,7.5900001999999995
hen010,p01_017,m,sil,731.188774127448,1806.806787025986,L1,null,0,1.21,1.21
hen010,p01_017,m,ae,677.9981386095828,1553.3769081819871,L1,null,1.29,1.4,0.10999999999999988
hen010,p01_017,m,ao,609.4889005852034,952.6027723537591,L1,null,1.59,1.78,0.18999999999999995
hen010,p01_017,m,ae,302.20375371964394,1946.9302134745838,L1,null,1.95,1.98,0.030000000000000027
hen010,p01_017,m,ao,707.5856960025083,882.2993813415427,L1,null,2.21,2.41,0.20000000000000018
hen010,p01_017,m,sil,599.9263572504168,1772.0507151659472,L1,null,2.67,9.9900002,7.320000200000001
hen010,p01_018_f1_r1,m,sil,755.6350913882227,1878.1750029391244,L1,null,0,2.03,2.03
hen010,p01_018_f1_r1,m,ih,329.8260922309911,1824.9917886042842,L1,null,2.25,2.28,0.029999999999999805
hen010,p01_018_f1_r1,m,ih,207.87051992675984,1193.5558385749528,L1,null,2.39,2.42,0.029999999999999805
hen010,p01_018_f1_r1,m,ax,370.44674688791804,1810.6541584574743,L1,null,2.5,2.54,0.040000000000000036
hen010,p01_018_f1_r1,m,aa,590.7289426334834,809.7546438731205,L1,null,2.72,2.75,0.029999999999999805
hen010,p01_018_f1_r1,m,uw,395.4726929135779,1570.1929478093393,L1,null,2.9,2.93,0.03000000000000025
hen010,p01_018_f1_r1,m,eh,540.837819101066,1835.613058913457,L1,null,2.96,2.99,0.03000000000000025
hen010,p01_018_f1_r1,m,iy,227.06260328446382,2031.9874093978651,L1,null,3.13,3.16,0.03000000000000025
hen010,p01_018_f1_r1,m,uw,313.88586655122236,1731.7986572782577,L1,null,3.36,3.68,0.3200000000000003
hen010,p01_018_f1_r1,m,uw,402.80646498061435,1317.9519606074057,L1,null,4.36,4.39,0.02999999999999936
hen010,p01_018_f1_r1,m,ih,286.4058219111676,1188.5100005104518,L1,null,4.45,4.49,0.040000000000000036
hen010,p01_018_f1_r1,m,ax,371.4803220859609,1880.9471096474467,L1,null,4.56,4.61,0.05000000000000071
hen010,p01_018_f1_r1,m,ih,363.47265184023905,1784.7214130468742,L1,null,4.79,4.83,0.040000000000000036
hen010,p01_018_f1_r1,m,aa,637.1736890640616,973.208635481213,L1,null,5.01,5.06,0.04999999999999982
hen010,p01_018_f1_r1,m,uw,335.9989289076442,1459.4347423627796,L1,null,5.22,5.25,0.03000000000000025
hen010,p01_018_f1_r1,m,eh,578.8837465129393,1697.678688812613,L1,null,5.3,5.36,0.0600000000000005
hen010,p01_018_f1_r1,m,iy,440.8611265605479,2164.947549251413,L1,null,5.52,5.74,0.22000000000000064
hen010,p01_018_f1_r1,m,sil,673.3515638048872,1774.308420375518,L1,null,5.74,9.99,4.25
hen010,p01_019_f1_r1,m,sil,706.9726501212894,1830.1225495998901,L1,null,0,1.27,1.27
hen010,p01_019_f1_r1,m,ay,665.0697636350963,1369.6217509720743,L1,null,1.27,1.36,0.09000000000000008
hen010,p01_019_f1_r1,m,eh,518.2043814997635,1190.2168747776475,L1,null,1.47,1.5,0.030000000000000027
hen010,p01_019_f1_r1,m,uw,306.3469278066648,1505.7703150538787,L1,null,1.65,1.68,0.030000000000000027
hen010,p01_019_f1_r1,m,ax,448.0109218760256,1591.5845599273737,L1,null,1.73,1.76,0.030000000000000027
hen010,p01_019_f1_r1,m,aa,656.3284247777142,1078.9228418301839,L1,null,1.87,1.97,0.09999999999999987
hen010,p01_019_f1_r1,m,ih,399.9290489404213,1423.547826860969,L1,null,2.23,2.26,0.029999999999999805
hen010,p01_019_f1_r1,m,ay,539.1565263207472,1324.5706106818247,L1,null,2.36,2.45,0.0900000000000003
hen010,p01_019_f1_r1,m,eh,670.234648666927,1627.3228472035867,L1,null,2.65,2.72,0.07000000000000028
hen010,p01_019_f1_r1,m,ih,369.56843132831597,1647.134178280919,L1,null,3.63,3.68,0.050000000000000266
hen010,p01_019_f1_r1,m,uw,367.4102080607645,913.0426994982746,L1,null,3.97,4.16,0.18999999999999995
hen010,p01_019_f1_r1,m,ih,307.47691657187426,2072.349491183058,L1,null,4.26,4.31,0.04999999999999982
hen010,p01_019_f1_r1,m,uw,315.40381352383537,1677.9530525408038,L1,null,4.45,4.49,0.040000000000000036
hen010,p01_019_f1_r1,m,ow,425.00391386019413,956.1988939318419,L1,null,4.58,4.64,0.05999999999999961
hen010,p01_019_f1_r1,m,uw,401.5915756612674,1518.5326768478985,L1,null,4.7,4.73,0.03000000000000025
hen010,p01_019_f1_r1,m,ax,432.6376990652272,1596.7650400823252,L1,null,4.78,4.81,0.02999999999999936
hen010,p01_019_f1_r1,m,aa,636.418302966269,1075.195547356569,L1,null,4.92,4.99,0.07000000000000028
hen010,p01_019_f1_r1,m,sil,471.2368613963384,1679.2919309182219,L1,null,7.41,9.96,2.5500000000000007
hen010,p01_020_f1_r1,m,sil,761.4917351036144,1818.790403674514,L1,null,0,2.1900001,2.1900001
hen010,p01_020_f1_r1,m,ax,541.090587485073,1096.9695742238252,L1,null,2.31,2.34,0.029999999999999805
hen010,p01_020_f1_r1,m,ih,351.9622186710906,1851.377190319839,L1,null,2.46,2.49,0.03000000000000025
hen010,p01_020_f1_r1,m,uw,294.9088885547045,2054.261769549157,L1,null,2.63,2.66,0.03000000000000025
hen010,p01_020_f1_r1,m,uw,310.9456274616002,1139.2075648186274,L1,null,2.75,3.09,0.33999999999999986
hen010,p01_020_f1_r1,m,ax,543.479947250283,1013.8920242593279,L1,null,3.5,3.53,0.029999999999999805
hen010,p01_020_f1_r1,m,ih,425.7125894522779,1731.7179355211965,L1,null,3.65,3.68,0.03000000000000025
hen010,p01_020_f1_r1,m,ay,722.9261786819375,1355.331834525359,L1,null,3.74,3.92,0.17999999999999972
hen010,p01_020_f1_r1,m,uw,304.14357942745227,1181.262808291795,L1,null,4.01,4.25,0.2400000000000002
hen010,p01_020_f1_r1,m,ay,503.9087366332964,1228.5307277324318,L1,null,4.25,4.28,0.03000000000000025
hen010,p01_020_f1_r1,m,aa,628.9683685055311,930.3593392356471,L1,null,4.81,4.88,0.07000000000000028
hen010,p01_020_f1_r1,m,ao,587.9128522806576,821.617109671815,L1,null,5.03,5.24,0.20999999999999996
hen010,p01_020_f1_r1,m,ax,502.91186749876556,1212.5673703992252,L1,null,5.32,5.37,0.04999999999999982
hen010,p01_020_f1_r1,m,eh,591.4521667502144,1645.192064805084,L1,null,5.48,5.52,0.03999999999999915
hen010,p01_020_f1_r1,m,aa,660.0987719362876,1149.0384415329581,L1,null,5.68,5.78,0.10000000000000053
hen010,p01_020_f1_r1,m,ey,390.2196793894415,2117.49796254659,L1,null,5.97,6.04,0.07000000000000028
hen010,p01_020_f1_r1,m,ae,682.2533981300782,1170.8635981218981,L1,null,6.2,6.3,0.09999999999999965
hen010,p01_020_f1_r1,m,ih,372.89703710351176,1880.3068410194246,L1,null,6.49,6.52,0.02999999999999936
hen010,p01_020_f1_r1,m,sil,774.5118327099534,1836.522301672708,L1,null,6.66,9.9899999,3.3299999000000007
hen010,p01_021_f1_r1,m,sil,735.3122348376035,1822.1102628104948,L1,null,0,1.53,1.53
hen010,p01_021_f1_r1,m,uw,364.2376595491433,1045.5153914237526,L1,null,1.64,1.67,0.030000000000000027
hen010,p01_021_f1_r1,m,aa,425.91030967908955,1011.6282008504419,L1,null,1.67,1.7,0.030000000000000027
hen010,p01_021_f1_r1,m,uw,313.49240697359653,2109.8914598392025,L1,null,1.79,1.82,0.030000000000000027
hen010,p01_021_f1_r1,m,ow,455.50878062209705,849.2521420580343,L1,null,1.9,1.93,0.030000000000000027
hen010,p01_021_f1_r1,m,ih,644.2616850030618,2170.4484231381166,L1,null,1.93,1.96,0.030000000000000027
hen010,p01_021_f1_r1,m,uw,340.0542305949797,1578.3009421836196,L1,null,2.07,2.11,0.040000000000000036
hen010,p01_021_f1_r1,m,ax,384.7115186320396,1378.2607498161196,L1,null,2.16,2.19,0.029999999999999805
hen010,p01_021_f1_r1,m,uw,356.54181518438645,982.806509660077,L1,null,2.27,2.35,0.08000000000000007
hen010,p01_021_f1_r1,m,iy,288.09314650427683,2063.6210947478326,L1,null,2.43,2.48,0.04999999999999982
hen010,p01_021_f1_r1,m,ih,467.14699689996087,1601.3011582070803,L1,null,2.64,2.85,0.20999999999999996
hen010,p01_021_f1_r1,m,uw,326.78765556987696,944.9409268777241,L1,null,3.72,3.77,0.04999999999999982
hen010,p01_021_f1_r1,m,ae,474.3137720265395,1004.4005609433866,L1,null,3.77,3.81,0.040000000000000036
hen010,p01_021_f1_r1,m,ay,665.7070571954688,1147.2050365940677,L1,null,3.86,4.04,0.18000000000000016
hen010,p01_021_f1_r1,m,ow,412.1511518774981,866.5090312282329,L1,null,4.12,4.15,0.03000000000000025
hen010,p01_021_f1_r1,m,ih,614.2942846062754,677.8351260884001,L1,null,4.15,4.18,0.02999999999999936
hen010,p01_021_f1_r1,m,uw,387.3628737082679,1579.962930464717,L1,null,4.29,4.33,0.040000000000000036
hen010,p01_021_f1_r1,m,ax,368.9747703368331,1503.7774836695055,L1,null,4.38,4.41,0.03000000000000025
hen010,p01_021_f1_r1,m,uw,372.2885781904277,1045.8479357556307,L1,null,4.47,4.53,0.0600000000000005
hen010,p01_021_f1_r1,m,iy,302.23441016308567,2021.9542952462832,L1,null,4.61,4.68,0.0699999999999994
hen010,p01_021_f1_r1,m,ih,506.08548419260296,1704.6108639370602,L1,null,4.85,5.09,0.2400000000000002
hen010,p01_021_f1_r1,m,ih,359.44799630050403,1109.6269763541277,L1,null,5.57,5.6,0.02999999999999936
hen010,p01_021_f1_r1,m,ae,763.3839565126093,1431.3791725030371,L1,null,5.81,5.94,0.13000000000000078
hen010,p01_021_f1_r1,m,iy,318.33700490228443,1995.6759481604265,L1,null,6.06,6.12,0.0600000000000005
hen010,p01_021_f1_r1,m,ax,418.7586973371058,1348.3011443489743,L1,null,6.12,6.15,0.03000000000000025
hen010,p01_021_f1_r1,m,ao,460.25308640763996,765.3138331579893,L1,null,6.34,6.49,0.15000000000000036
hen010,p01_021_f1_r1,m,sil,637.945598519748,1718.2289167888744,L1,null,7.38,9.9899999,2.609999900000001
hen010,p01_022,m,sil,653.8802042406344,1861.5320870819555,L1,null,0,1.39,1.39
hen010,p01_022,m,ih,351.85638843557365,1245.7627261376924,L1,null,1.5,1.53,0.030000000000000027
hen010,p01_022,m,ax,386.7331750451741,2068.431054358392,L1,null,1.63,1.66,0.030000000000000027
hen010,p01_022,m,uw,308.54353013372133,1784.4896259421369,L1,null,1.95,2.05,0.09999999999999987
hen010,p01_022,m,ax,1847.323649935191,3000.0843536811044,L1,null,2.12,2.15,0.029999999999999805
hen010,p01_022,m,ax,376.5736310522659,1015.4956205907871,L1,null,2.18,2.21,0.029999999999999805
hen010,p01_022,m,iy,301.78533153492816,1972.0679962567406,L1,null,2.24,2.27,0.029999999999999805
hen010,p01_022,m,eh,451.0377639520146,1510.4384586214692,L1,null,2.42,2.47,0.050000000000000266
hen010,p01_022,m,ih,218.34092595146245,1408.02034602812,L1,null,2.62,2.65,0.029999999999999805
hen010,p01_022,m,aa,664.0553958696133,931.6582459019738,L1,null,2.78,2.87,0.0900000000000003
hen010,p01_022,m,ax,458.2416952525611,979.6961547495185,L1,null,2.94,2.97,0.03000000000000025
hen010,p01_022,m,ey,374.6271913732358,1923.7785787589778,L1,null,3.03,3.12,0.0900000000000003
hen010,p01_022,m,ih,363.1597955623602,1860.2891201419584,L1,null,3.23,3.27,0.040000000000000036
hen010,p01_022,m,uw,372.4494877154058,2131.1324302760277,L1,null,3.37,3.44,0.06999999999999984
hen010,p01_022,m,ao,488.2115413093049,1109.9636221223354,L1,null,3.54,3.7,0.16000000000000014
hen010,p01_022,m,ax,596.8684138699875,1262.9993527690485,L1,null,4.18,4.24,0.0600000000000005
hen010,p01_022,m,ax,429.99855144715497,1524.9371642338658,L1,null,4.33,4.37,0.040000000000000036
hen010,p01_022,m,iy,336.3407112844743,2183.62632076,L1,null,4.51,4.62,0.11000000000000032
hen010,p01_022,m,sil,663.129642066777,1762.2692012236153,L1,null,4.62,9.9600002,5.3400001999999995
hen010,p01_023,m,sil,866.0659224798518,1914.0379140705713,L1,null,0,1.05,1.05
hen010,p01_023,m,aa,679.4844645261453,1063.1158680590236,L1,null,1.16,1.25,0.09000000000000008
hen010,p01_023,m,ih,482.46445792022234,1583.3972253028237,L1,null,1.31,1.36,0.050000000000000044
hen010,p01_023,m,ey,360.81001274137196,2112.4063020204417,L1,null,1.6,1.71,0.10999999999999988
hen010,p01_023,m,ih,356.281005447169,1785.1274591617432,L1,null,1.83,1.86,0.030000000000000027
hen010,p01_023,m,ih,399.9980737524071,1878.2672308384088,L1,null,1.9,1.96,0.06000000000000005
hen010,p01_023,m,ae,692.907884445092,1444.8218325632786,L1,null,2.05,2.18,0.13000000000000034
hen010,p01_023,m,ax,362.0717300605328,1588.451724098529,L1,null,2.25,2.28,0.029999999999999805
hen010,p01_023,m,ae,757.4095754160666,1468.3357092512208,L1,null,2.33,2.46,0.1299999999999999
hen010,p01_023,m,ih,477.6794249574811,1769.937862020352,L1,null,2.52,2.55,0.029999999999999805
hen010,p01_023,m,ih,377.3584398999181,1875.9224458113492,L1,null,2.86,2.96,0.10000000000000009
hen010,p01_023,m,ax,464.2352278153969,1696.762580270115,L1,null,3.07,3.1,0.03000000000000025
hen010,p01_023,m,iy,384.99191564249867,2342.595546195777,L1,null,3.22,3.36,0.13999999999999968
hen010,p01_023,m,sil,682.6734355649917,1732.3699439846434,L1,null,3.36,9.9900001,6.6300001
hen010,p01_024,m,sil,647.7583594284614,1742.3063622358975,L1,null,0,1.09,1.09
hen010,p01_024,m,ay,679.0650350598705,1188.5089021731847,L1,null,1.09,1.2,0.10999999999999988
hen010,p01_024,m,aa,594.4407008163616,754.9417124577833,L1,null,1.32,1.35,0.030000000000000027
hen010,p01_024,m,ax,530.70505285456,1345.227977944559,L1,null,1.44,1.47,0.030000000000000027
hen010,p01_024,m,ax,393.8436458499663,910.4951336731047,L1,null,1.53,1.56,0.030000000000000027
hen010,p01_024,m,aa,528.1786591480393,966.2828546548682,L1,null,1.6,1.65,0.04999999999999982
hen010,p01_024,m,ax,496.9709238184682,1275.09972217748,L1,null,1.71,1.74,0.030000000000000027
hen010,p01_024,m,ao,691.849332019657,1058.9946362819335,L1,null,2.08,2.17,0.08999999999999986
hen010,p01_024,m,eh,471.7920134964424,1490.7494762694707,L1,null,2.24,2.28,0.03999999999999959
hen010,p01_024,m,iy,341.4108081496488,1975.2823830983546,L1,null,2.47,2.5,0.029999999999999805
hen010,p01_024,m,ae,622.7318655654408,1455.8823042958961,L1,null,2.61,2.81,0.20000000000000018
hen010,p01_024,m,ax,451.13785945993084,645.1446393019944,L1,null,2.95,2.99,0.040000000000000036
hen010,p01_024,m,ax,460.7015112423696,1410.274700503312,L1,null,3.25,3.28,0.029999999999999805
hen010,p01_024,m,ae,660.9109917037897,1545.297350209698,L1,null,3.33,3.47,0.14000000000000012
hen010,p01_024,m,ax,512.6971336388091,1477.875775414409,L1,null,3.52,3.6,0.08000000000000007
hen010,p01_024,m,ae,545.8819919448915,1854.1744964184038,L1,null,3.69,3.87,0.18000000000000016
hen010,p01_024,m,eh,511.07023893488457,1808.3624436466075,L1,null,4.09,4.14,0.04999999999999982
hen010,p01_024,m,iy,333.6705674134397,1997.9127211595778,L1,null,4.3,4.34,0.040000000000000036
hen010,p01_024,m,sil,670.0776091630604,1760.8560209022137,L1,null,4.58,9.9899998,5.4099998
hen010,p01_025,m,sil,602.2867786838367,1690.298684834377,L1,null,0,1.3099999,1.3099999
hen010,p01_025,m,ae,624.1441923001034,1543.0599197280283,L1,null,1.41,1.49,0.08000000000000007
hen010,p01_025,m,ey,423.99981255054433,1974.4070352140925,L1,null,1.62,1.73,0.10999999999999988
hen010,p01_025,m,ao,513.4682336884198,836.3819659392326,L1,null,1.86,1.92,0.05999999999999983
hen010,p01_025,m,iy,330.98072953404966,2203.80499221449,L1,null,2.07,2.16,0.0900000000000003
hen010,p01_025,m,ae,617.8424515795583,1486.345266707404,L1,null,2.24,2.33,0.08999999999999986
hen010,p01_025,m,ax,596.0555309139392,1126.4272363228358,L1,null,2.64,2.67,0.029999999999999805
hen010,p01_025,m,ax,434.0260094989225,877.2046201962044,L1,null,2.91,2.94,0.029999999999999805
hen010,p01_025,m,ey,434.8045738126128,1940.47301946375,L1,null,3.18,3.26,0.07999999999999963
hen010,p01_025,m,aa,690.2262306411681,959.532838657265,L1,null,3.82,3.93,0.11000000000000032
hen010,p01_025,m,ax,258.90031336108524,1271.3590011249848,L1,null,4.02,4.05,0.03000000000000025
hen010,p01_025,m,ih,379.96751409561864,1758.0840245493432,L1,null,4.11,4.14,0.02999999999999936
hen010,p01_025,m,ow,418.7466145511667,902.0346346324013,L1,null,4.29,4.36,0.07000000000000028
hen010,p01_025,m,ih,326.14674902804074,2013.2109549316444,L1,null,4.48,4.51,0.02999999999999936
hen010,p01_025,m,ae,656.5054780168293,1349.138184871726,L1,null,4.7,4.88,0.17999999999999972
hen010,p01_025,m,ae,574.3351724496793,1895.782125563915,L1,null,5.05,5.34,0.29000000000000004
hen010,p01_025,m,ey,345.86602191912345,2012.8391233333773,L1,null,5.58,5.64,0.05999999999999961
hen010,p01_025,m,ae,633.0806403190547,1596.0974611460006,L1,null,5.77,5.92,0.15000000000000036
hen010,p01_025,m,sil,500.7285138549556,1741.2939485382703,L1,null,6.22,9.97,3.750000000000001
hen010,p01_026,m,sil,594.8212784893648,1694.5097303120717,L1,null,0,1.3200001,1.3200001
hen010,p01_026,m,ih,220.08886932265813,806.8058153143021,L1,null,1.38,1.41,0.030000000000000027
hen010,p01_026,m,uw,343.0113475160222,1873.0989429550395,L1,null,1.54,1.58,0.040000000000000036
hen010,p01_026,m,ey,395.76602871459204,2102.8659826563357,L1,null,1.68,1.76,0.08000000000000007
hen010,p01_026,m,ay,579.7049261566115,1424.1334400832588,L1,null,1.84,1.93,0.08999999999999986
hen010,p01_026,m,ae,776.3666106147986,1447.7937356747725,L1,null,2.07,2.31,0.2400000000000002
hen010,p01_026,m,eh,587.8244302783289,1541.5530720579031,L1,null,2.85,2.88,0.029999999999999805
hen010,p01_026,m,ax,455.3370031712086,1660.065289551078,L1,null,2.94,2.97,0.03000000000000025
hen010,p01_026,m,aa,517.9779139787296,1196.7514825288577,L1,null,3.1,3.14,0.040000000000000036
hen010,p01_026,m,ao,462.89566569093586,950.0729769846316,L1,null,3.59,3.69,0.10000000000000009
