speakercode,sentencecode,gender,label,F1,F2,Lang,level,tStart,tEnd,dur
hpg001,p01_019_f1_r1,m,uw,500.5493348980876,1029.344565705131,L2,IH,5.88,6.09,0.20999999999999996
hpg001,p01_019_f1_r1,m,ih,305.85939569889473,2142.061410776534,L2,IH,6.28,6.36,0.08000000000000007
hpg001,p01_019_f1_r1,m,uw,322.281045361399,2032.0856951585065,L2,IH,6.47,6.51,0.040000000000000036
hpg001,p01_019_f1_r1,m,ow,532.4620621019905,975.2905174527505,L2,IH,6.65,6.81,0.15999999999999925
hpg001,p01_019_f1_r1,m,uw,628.0471380316282,1938.9171151118428,L2,IH,6.94,6.97,0.02999999999999936
hpg001,p01_019_f1_r1,m,ax,370.0246222637521,1643.156944271187,L2,IH,7.03,7.09,0.05999999999999961
hpg001,p01_019_f1_r1,m,aa,472.99080422276853,1100.9083998042886,L2,IH,7.34,7.39,0.04999999999999982
hpg001,p01_019_f1_r1,m,sil,645.5373865674467,1717.9782414681495,L2,IH,8.08,14.9800001,6.9000001
hpg001,p01_020_f1_r1,m,sil,1005.7670809434321,1972.4129675876045,L2,IH,0,0.9,0.9
hpg001,p01_020_f1_r1,m,ax,672.035215282685,1132.9815952009767,L2,IH,1.32,1.35,0.030000000000000027
hpg001,p01_020_f1_r1,m,ih,372.4955647301876,1984.8216425524072,L2,IH,1.5,1.55,0.050000000000000044
hpg001,p01_020_f1_r1,m,uw,369.53851521203865,1919.7824524064617,L2,IH,1.69,1.72,0.030000000000000027
hpg001,p01_020_f1_r1,m,uw,352.9928690068102,1105.223174905089,L2,IH,1.85,2.33,0.48
hpg001,p01_020_f1_r1,m,ax,696.2001650327604,1328.8386505385502,L2,IH,2.85,2.88,0.029999999999999805
hpg001,p01_020_f1_r1,m,ih,346.9548394219498,2314.37644606747,L2,IH,3.15,3.28,0.1299999999999999
hpg001,p01_020_f1_r1,m,ay,616.8295373655046,1374.5240444505548,L2,IH,3.36,3.49,0.13000000000000034
hpg001,p01_020_f1_r1,m,uw,345.8330990147482,1010.2171321231074,L2,IH,3.63,4.07,0.4400000000000004
hpg001,p01_020_f1_r1,m,ay,509.6792573483614,1365.5274203286808,L2,IH,4.07,4.13,0.05999999999999961
hpg001,p01_020_f1_r1,m,aa,573.925744453854,1135.349318871772,L2,IH,4.69,4.73,0.040000000000000036
hpg001,p01_020_f1_r1,m,ao,435.20363532563334,862.1797328348644,L2,IH,5.11,5.55,0.4399999999999995
hpg001,p01_020_f1_r1,m,ax,407.9026216987622,1437.2147585956436,L2,IH,5.68,5.71,0.03000000000000025
hpg001,p01_020_f1_r1,m,eh,494.0189774419743,1339.5752450458137,L2,IH,5.87,5.97,0.09999999999999965
hpg001,p01_020_f1_r1,m,aa,649.3448357027106,1332.5669857296825,L2,IH,6.17,6.26,0.08999999999999986
hpg001,p01_020_f1_r1,m,ey,340.66217922998027,2130.001359798798,L2,IH,6.64,6.79,0.15000000000000036
hpg001,p01_020_f1_r1,m,ae,649.543108270113,1417.5723960007604,L2,IH,7.09,7.17,0.08000000000000007
hpg001,p01_020_f1_r1,m,ih,438.75962898849315,1726.8804890237734,L2,IH,7.57,7.6,0.02999999999999936
hpg001,p01_020_f1_r1,m,sil,914.8917726483542,1891.342863376642,L2,IH,7.85,14.9800001,7.1300001
hpg001,p01_021_f1_r1,m,sil,997.3303501139961,1873.3206487624268,L2,IH,0,1.58,1.58
hpg001,p01_021_f1_r1,m,uw,397.36706257243225,879.4062600704733,L2,IH,2.25,2.45,0.20000000000000018
hpg001,p01_021_f1_r1,m,aa,486.14162435166537,956.6958176227911,L2,IH,2.45,2.68,0.22999999999999998
hpg001,p01_021_f1_r1,m,uw,344.0725154225345,1902.9919845668715,L2,IH,2.78,2.82,0.040000000000000036
hpg001,p01_021_f1_r1,m,ow,483.13914973307806,915.1494299582032,L2,IH,2.97,3.17,0.19999999999999973
hpg001,p01_021_f1_r1,m,ih,411.8012937049607,2189.4238338921027,L2,IH,3.17,3.23,0.06000000000000005
hpg001,p01_021_f1_r1,m,uw,318.53387752063924,1563.2378613648905,L2,IH,3.49,3.58,0.08999999999999986
hpg001,p01_021_f1_r1,m,ax,428.9010166972548,1379.1565502021056,L2,IH,3.65,3.69,0.040000000000000036
hpg001,p01_021_f1_r1,m,uw,339.1100168368968,954.0638232033688,L2,IH,3.8,3.93,0.13000000000000034
hpg001,p01_021_f1_r1,m,iy,325.4912258397103,2240.6477062050535,L2,IH,4,4.15,0.15000000000000036
hpg001,p01_021_f1_r1,m,ih,332.5149376743822,2115.4105914841384,L2,IH,4.41,4.58,0.16999999999999993
hpg001,p01_021_f1_r1,m,uw,452.7307902207858,1031.0853267640566,L2,IH,5.82,5.85,0.02999999999999936
hpg001,p01_021_f1_r1,m,ae,609.8185633444216,1380.5307809948501,L2,IH,5.85,5.9,0.05000000000000071
hpg001,p01_021_f1_r1,m,ay,643.2657269433147,1467.6590818682394,L2,IH,5.99,6.09,0.09999999999999965
hpg001,p01_021_f1_r1,m,ow,527.1557827412473,927.6943869755955,L2,IH,6.24,6.4,0.16000000000000014
hpg001,p01_021_f1_r1,m,ih,493.2004615020255,2212.680284873619,L2,IH,6.4,6.45,0.04999999999999982
hpg001,p01_021_f1_r1,m,uw,313.0158757015856,1694.8516531217358,L2,IH,6.71,6.76,0.04999999999999982
hpg001,p01_021_f1_r1,m,ax,416.26290011540766,1388.330446349827,L2,IH,6.8,6.84,0.040000000000000036
hpg001,p01_021_f1_r1,m,uw,349.6120515077818,1007.9622006949801,L2,IH,6.94,7.05,0.10999999999999943
hpg001,p01_021_f1_r1,m,iy,305.83341910030475,2160.8340161795604,L2,IH,7.11,7.25,0.13999999999999968
hpg001,p01_021_f1_r1,m,ih,345.48854246369683,2097.2200165492945,L2,IH,7.48,7.59,0.10999999999999943
hpg001,p01_021_f1_r1,m,ih,329.5039449427769,1847.6804496957013,L2,IH,8.24,8.29,0.049999999999998934
hpg001,p01_021_f1_r1,m,ae,564.0108826091154,1693.9664591841934,L2,IH,8.42,8.5,0.08000000000000007
hpg001,p01_021_f1_r1,m,iy,371.0223613882034,2320.4304816746835,L2,IH,8.62,9.02,0.40000000000000036
hpg001,p01_021_f1_r1,m,ax,593.5132171551747,1069.5494192469012,L2,IH,9.02,9.21,0.19000000000000128
hpg001,p01_021_f1_r1,m,ao,454.6458692361243,1075.3503674636343,L2,IH,9.41,9.56,0.15000000000000036
hpg001,p01_021_f1_r1,m,sil,947.7366851623686,1868.534262708186,L2,IH,9.9,14.9799999,5.079999899999999
